upd  261 | step   534528 |    79 sps | ret     4.60 | succ 0.23 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl -0.0000 | ent 0.001
upd  262 | step   536576 |    79 sps | ret     5.40 | succ 0.27 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  263 | step   538624 |    79 sps | ret     5.60 | succ 0.28 | mean_lvl 22.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  264 | step   540672 |    79 sps | ret     6.60 | succ 0.33 | mean_lvl 22.7 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  265 | step   542720 |    79 sps | ret     5.80 | succ 0.29 | mean_lvl 22.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  266 | step   544768 |    79 sps | ret     4.40 | succ 0.22 | mean_lvl 22.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  267 | step   546816 |    79 sps | ret     3.00 | succ 0.15 | mean_lvl 22.3 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl -0.0000 | ent 0.001
upd  268 | step   548864 |    79 sps | ret     6.20 | succ 0.31 | mean_lvl 22.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  269 | step   550912 |    79 sps | ret     5.20 | succ 0.26 | mean_lvl 22.5 | max_lvl 24 | cur 7/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0004 | ent 0.001
upd  270 | step   552960 |    79 sps | ret     4.80 | succ 0.24 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl -0.0000 | ent 0.001
upd  271 | step   555008 |    79 sps | ret     4.60 | succ 0.23 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  272 | step   557056 |    79 sps | ret     5.00 | succ 0.25 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  273 | step   559104 |    79 sps | ret     4.40 | succ 0.22 | mean_lvl 22.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl -0.0000 | ent 0.001
upd  274 | step   561152 |    79 sps | ret     6.80 | succ 0.34 | mean_lvl 22.7 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  275 | step   563200 |    79 sps | ret     4.40 | succ 0.22 | mean_lvl 22.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  276 | step   565248 |    79 sps | ret     4.40 | succ 0.22 | mean_lvl 22.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  277 | step   567296 |    79 sps | ret     6.20 | succ 0.31 | mean_lvl 22.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0002 | ent 0.002
upd  278 | step   569344 |    79 sps | ret     4.40 | succ 0.22 | mean_lvl 22.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0038 | ent 0.005
upd  279 | step   571392 |    79 sps | ret     4.80 | succ 0.24 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  280 | step   573440 |    79 sps | ret     5.60 | succ 0.28 | mean_lvl 22.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.1293 | ent 0.024
upd  281 | step   575488 |    79 sps | ret     5.40 | succ 0.27 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +1.0847 | ent 0.031
upd  282 | step   577536 |    79 sps | ret     6.00 | succ 0.30 | mean_lvl 22.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl -0.0000 | ent 0.002
upd  283 | step   579584 |    79 sps | ret     6.60 | succ 0.33 | mean_lvl 22.7 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.003
upd  284 | step   581632 |    79 sps | ret     3.60 | succ 0.18 | mean_lvl 22.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl -0.0001 | ent 0.002
upd  285 | step   583680 |    79 sps | ret     5.60 | succ 0.28 | mean_lvl 22.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl -0.0000 | ent 0.001
upd  286 | step   585728 |    79 sps | ret     5.20 | succ 0.26 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  287 | step   587776 |    79 sps | ret     6.20 | succ 0.31 | mean_lvl 22.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0014 | ent 0.001
upd  288 | step   589824 |    79 sps | ret     5.60 | succ 0.28 | mean_lvl 22.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0008 | ent 0.001
upd  289 | step   591872 |    78 sps | ret     5.40 | succ 0.27 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  290 | step   593920 |    78 sps | ret     6.00 | succ 0.30 | mean_lvl 22.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  291 | step   595968 |    78 sps | ret     5.00 | succ 0.25 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  292 | step   598016 |    78 sps | ret     4.80 | succ 0.24 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  293 | step   600064 |    78 sps | ret     7.20 | succ 0.36 | mean_lvl 22.7 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  294 | step   602112 |    78 sps | ret     5.20 | succ 0.26 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  295 | step   604160 |    78 sps | ret     3.80 | succ 0.19 | mean_lvl 22.4 | max_lvl 24 | cur 7/9 pb 0.0 | focus (240,184) f=1.0 | kl -0.0000 | ent 0.001
upd  296 | step   606208 |    78 sps | ret     6.20 | succ 0.31 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  297 | step   608256 |    78 sps | ret     4.60 | succ 0.23 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  298 | step   610304 |    78 sps | ret     5.80 | succ 0.29 | mean_lvl 22.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  299 | step   612352 |    78 sps | ret     7.00 | succ 0.35 | mean_lvl 22.7 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl -0.0001 | ent 0.001
upd  300 | step   614400 |    78 sps | ret     4.40 | succ 0.22 | mean_lvl 22.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
saved checkpoints/L23\ppo_614400.pt
upd  301 | step   616448 |    78 sps | ret     5.40 | succ 0.27 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0000 | ent 0.001
upd  302 | step   618496 |    78 sps | ret     6.40 | succ 0.32 | mean_lvl 22.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0001 | ent 0.003
upd  303 | step   620544 |    78 sps | ret     4.80 | succ 0.24 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0054 | ent 0.031
upd  304 | step   622592 |    78 sps | ret     6.80 | succ 0.34 | mean_lvl 22.7 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0002 | ent 0.119
upd  305 | step   624640 |    78 sps | ret     6.20 | succ 0.31 | mean_lvl 22.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0006 | ent 0.112
upd  306 | step   626688 |    78 sps | ret     6.40 | succ 0.32 | mean_lvl 22.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0389 | ent 0.186
upd  307 | step   628736 |    78 sps | ret     5.80 | succ 0.29 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0033 | ent 0.290
upd  308 | step   630784 |    78 sps | ret     5.00 | succ 0.25 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0392 | ent 0.348
upd  309 | step   632832 |    78 sps | ret     5.20 | succ 0.26 | mean_lvl 22.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0067 | ent 0.406
upd  310 | step   634880 |    78 sps | ret     6.00 | succ 0.30 | mean_lvl 22.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0034 | ent 0.466
upd  311 | step   636928 |    78 sps | ret     4.60 | succ 0.23 | mean_lvl 22.2 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0090 | ent 0.407
upd  312 | step   638976 |    78 sps | ret     4.60 | succ 0.23 | mean_lvl 22.3 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0056 | ent 0.428
upd  313 | step   641024 |    78 sps | ret     6.00 | succ 0.30 | mean_lvl 22.3 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0011 | ent 0.457
upd  314 | step   643072 |    78 sps | ret     6.40 | succ 0.32 | mean_lvl 22.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0111 | ent 0.468
upd  315 | step   645120 |    78 sps | ret     5.60 | succ 0.28 | mean_lvl 22.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0154 | ent 0.609
upd  316 | step   647168 |    78 sps | ret     6.60 | succ 0.33 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0087 | ent 0.630
upd  317 | step   649216 |    78 sps | ret     4.20 | succ 0.21 | mean_lvl 22.1 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0073 | ent 0.718
upd  318 | step   651264 |    78 sps | ret     4.20 | succ 0.21 | mean_lvl 22.3 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0046 | ent 0.751
upd  319 | step   653312 |    78 sps | ret     8.20 | succ 0.41 | mean_lvl 22.7 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0040 | ent 0.727
upd  320 | step   655360 |    78 sps | ret     6.60 | succ 0.33 | mean_lvl 22.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0079 | ent 0.739
upd  321 | step   657408 |    78 sps | ret     5.80 | succ 0.29 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0078 | ent 0.691
upd  322 | step   659456 |    78 sps | ret     4.80 | succ 0.24 | mean_lvl 22.4 | max_lvl 24 | cur 7/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0042 | ent 0.725
upd  323 | step   661504 |    78 sps | ret     6.00 | succ 0.30 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0066 | ent 0.758
upd  324 | step   663552 |    78 sps | ret     6.00 | succ 0.30 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0031 | ent 0.763
upd  325 | step   665600 |    78 sps | ret     5.00 | succ 0.25 | mean_lvl 22.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl -0.0006 | ent 0.750
upd  326 | step   667648 |    78 sps | ret     5.20 | succ 0.26 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0081 | ent 0.751
upd  327 | step   669696 |    78 sps | ret     5.80 | succ 0.29 | mean_lvl 22.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0054 | ent 0.781
upd  328 | step   671744 |    78 sps | ret     4.60 | succ 0.23 | mean_lvl 22.3 | max_lvl 24 | cur 7/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0031 | ent 0.762
upd  329 | step   673792 |    78 sps | ret     5.20 | succ 0.26 | mean_lvl 22.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0027 | ent 0.790
upd  330 | step   675840 |    78 sps | ret     5.60 | succ 0.28 | mean_lvl 22.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0008 | ent 0.774
upd  331 | step   677888 |    78 sps | ret     5.00 | succ 0.25 | mean_lvl 22.4 | max_lvl 24 | cur 7/9 pb 0.0 | focus (240,184) f=1.0 | kl +0.0267 | ent 0.892
upd  332 | step   679936 |    78 sps | ret     6.20 | succ 0.31 | mean_lvl 22.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.99 | kl +0.0220 | ent 0.992
upd  333 | step   681984 |    78 sps | ret     9.60 | succ 0.48 | mean_lvl 22.8 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.78 | kl +0.0193 | ent 0.805
upd  334 | step   684032 |    79 sps | ret    10.20 | succ 0.51 | mean_lvl 22.9 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.53 | kl +0.0093 | ent 0.622
upd  335 | step   686080 |    79 sps | ret    12.00 | succ 0.60 | mean_lvl 23.1 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.56 | kl +0.0090 | ent 0.495
upd  336 | step   688128 |    79 sps | ret    14.40 | succ 0.72 | mean_lvl 23.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.31 | kl +0.0011 | ent 0.319
upd  337 | step   690176 |    79 sps | ret    14.40 | succ 0.72 | mean_lvl 23.4 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0049 | ent 0.140
upd  338 | step   692224 |    79 sps | ret    16.60 | succ 0.83 | mean_lvl 23.7 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.02 | kl +0.0006 | ent 0.063
upd  339 | step   694272 |    79 sps | ret    16.40 | succ 0.82 | mean_lvl 23.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.0 | kl +0.0052 | ent 0.041
upd  340 | step   696320 |    79 sps | ret    15.40 | succ 0.77 | mean_lvl 23.5 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0015 | ent 0.040
upd  341 | step   698368 |    79 sps | ret    15.40 | succ 0.77 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.07 | kl +0.0001 | ent 0.028
upd  342 | step   700416 |    79 sps | ret    15.60 | succ 0.78 | mean_lvl 23.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.0 | kl -0.0003 | ent 0.020
upd  343 | step   702464 |    79 sps | ret    15.60 | succ 0.78 | mean_lvl 23.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.0 | kl +0.0000 | ent 0.019
upd  344 | step   704512 |    79 sps | ret    15.00 | succ 0.75 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.0 | kl +0.0026 | ent 0.024
upd  345 | step   706560 |    79 sps | ret    11.60 | succ 0.58 | mean_lvl 23.2 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.52 | kl +0.2287 | ent 0.106
upd  346 | step   708608 |    79 sps | ret    17.60 | succ 0.88 | mean_lvl 23.8 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.04 | kl +0.0037 | ent 0.060
upd  347 | step   710656 |    79 sps | ret    16.80 | succ 0.84 | mean_lvl 23.7 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.01 | kl +0.0249 | ent 0.177
upd  348 | step   712704 |    79 sps | ret    13.60 | succ 0.68 | mean_lvl 23.3 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.09 | kl +0.0386 | ent 0.326
upd  349 | step   714752 |    79 sps | ret    15.60 | succ 0.78 | mean_lvl 23.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.01 | kl +0.0226 | ent 0.275
upd  350 | step   716800 |    79 sps | ret    15.60 | succ 0.78 | mean_lvl 23.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.07 | kl +0.0140 | ent 0.221
saved checkpoints/L23\ppo_716800.pt
upd  351 | step   718848 |    79 sps | ret    17.20 | succ 0.86 | mean_lvl 23.7 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0063 | ent 0.277
upd  352 | step   720896 |    79 sps | ret    16.20 | succ 0.81 | mean_lvl 23.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.01 | kl +0.0032 | ent 0.287
upd  353 | step   722944 |    79 sps | ret    14.20 | succ 0.71 | mean_lvl 23.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.0 | kl +0.0082 | ent 0.381
upd  354 | step   724992 |    79 sps | ret    17.80 | succ 0.89 | mean_lvl 23.8 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.0 | kl +0.0079 | ent 0.502
upd  355 | step   727040 |    79 sps | ret    15.60 | succ 0.78 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.11 | kl +0.0179 | ent 0.565
upd  356 | step   729088 |    79 sps | ret    15.40 | succ 0.77 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.08 | kl +0.0150 | ent 0.486
upd  357 | step   731136 |    79 sps | ret    15.60 | succ 0.78 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (96,184) f=0.04 | kl +0.0084 | ent 0.434
upd  358 | step   733184 |    79 sps | ret    13.80 | succ 0.69 | mean_lvl 23.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.09 | kl +0.0090 | ent 0.417
upd  359 | step   735232 |    79 sps | ret    15.20 | succ 0.76 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.01 | kl +0.0108 | ent 0.467
upd  360 | step   737280 |    79 sps | ret    14.40 | succ 0.72 | mean_lvl 23.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (268,56) f=0.05 | kl +0.0188 | ent 0.546
upd  361 | step   739328 |    79 sps | ret    15.20 | succ 0.76 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.01 | kl +0.0128 | ent 0.412
upd  362 | step   741376 |    79 sps | ret    16.00 | succ 0.80 | mean_lvl 23.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.0 | kl +0.0019 | ent 0.452
upd  363 | step   743424 |    79 sps | ret    18.00 | succ 0.90 | mean_lvl 23.8 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.0 | kl +0.0029 | ent 0.437
upd  364 | step   745472 |    79 sps | ret    15.20 | succ 0.76 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.03 | kl +0.0025 | ent 0.437
upd  365 | step   747520 |    79 sps | ret    14.80 | succ 0.74 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.01 | kl +0.0065 | ent 0.464
upd  366 | step   749568 |    79 sps | ret    14.60 | succ 0.73 | mean_lvl 23.5 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0089 | ent 0.450
upd  367 | step   751616 |    79 sps | ret    14.80 | succ 0.74 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.0 | kl +0.0156 | ent 0.495
upd  368 | step   753664 |    79 sps | ret    15.20 | succ 0.76 | mean_lvl 23.5 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0137 | ent 0.585
upd  369 | step   755712 |    79 sps | ret    15.40 | succ 0.77 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.1 | kl +0.0132 | ent 0.591
upd  370 | step   757760 |    79 sps | ret    17.20 | succ 0.86 | mean_lvl 23.7 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.02 | kl +0.0059 | ent 0.576
upd  371 | step   759808 |    79 sps | ret    15.40 | succ 0.77 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (96,184) f=0.02 | kl +0.0166 | ent 0.581
upd  372 | step   761856 |    79 sps | ret    16.00 | succ 0.80 | mean_lvl 23.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.02 | kl +0.0078 | ent 0.474
upd  373 | step   763904 |    79 sps | ret    14.20 | succ 0.71 | mean_lvl 23.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.01 | kl +0.0210 | ent 0.417
upd  374 | step   765952 |    79 sps | ret    14.60 | succ 0.73 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.0 | kl +0.0174 | ent 0.175
upd  375 | step   768000 |    79 sps | ret    15.80 | succ 0.79 | mean_lvl 23.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0031 | ent 0.132
upd  376 | step   770048 |    79 sps | ret    14.00 | succ 0.70 | mean_lvl 23.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.01 | kl +0.0016 | ent 0.148
upd  377 | step   772096 |    79 sps | ret    16.20 | succ 0.81 | mean_lvl 23.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0048 | ent 0.090
upd  378 | step   774144 |    79 sps | ret    16.20 | succ 0.81 | mean_lvl 23.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.0 | kl +0.0082 | ent 0.052
upd  379 | step   776192 |    79 sps | ret    16.00 | succ 0.80 | mean_lvl 23.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.07 | kl +0.0036 | ent 0.072
upd  380 | step   778240 |    79 sps | ret    16.80 | succ 0.84 | mean_lvl 23.7 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.01 | kl +0.0024 | ent 0.088
upd  381 | step   780288 |    79 sps | ret    15.00 | succ 0.75 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.0 | kl +0.0016 | ent 0.104
upd  382 | step   782336 |    79 sps | ret    16.60 | succ 0.83 | mean_lvl 23.7 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.0 | kl +0.0065 | ent 0.057
upd  383 | step   784384 |    79 sps | ret    14.80 | succ 0.74 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.0 | kl +0.0006 | ent 0.037
upd  384 | step   786432 |    79 sps | ret    14.40 | succ 0.72 | mean_lvl 23.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.01 | kl +0.0022 | ent 0.025
upd  385 | step   788480 |    79 sps | ret    15.40 | succ 0.77 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.0 | kl +0.0012 | ent 0.020
upd  386 | step   790528 |    79 sps | ret    16.00 | succ 0.80 | mean_lvl 23.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.0 | kl +0.0010 | ent 0.014
upd  387 | step   792576 |    79 sps | ret    15.20 | succ 0.76 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.0 | kl +0.0011 | ent 0.011
upd  388 | step   794624 |    79 sps | ret    15.80 | succ 0.79 | mean_lvl 23.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0002 | ent 0.011
upd  389 | step   796672 |    79 sps | ret    14.20 | succ 0.71 | mean_lvl 23.4 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0005 | ent 0.010
upd  390 | step   798720 |    79 sps | ret    14.80 | succ 0.74 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.0 | kl +0.0002 | ent 0.008
upd  391 | step   800768 |    79 sps | ret    15.80 | succ 0.79 | mean_lvl 23.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.0 | kl +0.0005 | ent 0.008
upd  392 | step   802816 |    79 sps | ret    16.20 | succ 0.81 | mean_lvl 23.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.008
upd  393 | step   804864 |    79 sps | ret    15.00 | succ 0.75 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (372,120) f=0.05 | kl +0.0010 | ent 0.008
upd  394 | step   806912 |    79 sps | ret    15.80 | succ 0.79 | mean_lvl 23.6 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0000 | ent 0.007
upd  395 | step   808960 |    79 sps | ret    15.00 | succ 0.75 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.1 | kl +0.0012 | ent 0.006
upd  396 | step   811008 |    79 sps | ret    14.60 | succ 0.73 | mean_lvl 23.5 | max_lvl 24 | cur 7/9 pb 0.0 | focus (269,288) f=1.0 | kl +0.0002 | ent 0.006
upd  397 | step   813056 |    79 sps | ret    14.20 | succ 0.71 | mean_lvl 23.4 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.04 | kl +0.0010 | ent 0.005
upd  398 | step   815104 |    79 sps | ret    15.40 | succ 0.77 | mean_lvl 23.5 | max_lvl 24 | cur 6/9 pb 0.0 | focus (261,184) f=0.0 | kl +0.0000 | ent 0.005
upd  399 | step   817152 |    79 sps | ret    15.60 | succ 0.78 | mean_lvl 23.6 | max_lvl 24 | cur 6/9 pb 0.0 | focus (240,184) f=0.0 | kl +0.0004 | ent 0.004
